,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Thal_PuI_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuI_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuM_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuM_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuA_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuA_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuL_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_PuL_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC_sub_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC_sub_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC_pre_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC_pre_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC_sup_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC_sup_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N_Acc_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N_Acc_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTA_L,,,,,,,,,,,,,,,,,,,,,,,0.08217116912826439,0.04011613548399467,0.023695900717807285,-0.06304321431100264,,,0.06704213183945924,0.018366519386476134,,,,,,,,,0.13279756452524008,0.04716486216314324,0.07880377907539934,0.05879348895216758,0.10940147521568896,0.07560143126482433,,0.09931251239186518,,,-0.016764559462251097,-0.05871637040890347,,,0.0622655213395961,0.004920624753066121,0.05401677987301367,-0.056615346428050245,0.0397331503434114,0.03979263621625875,,,,,,,,,,,0.011158645120336966,-0.09287736473389974,,,,,,,,,,,0.03964141243138944,0.029541195768175214,0.10418853993802482,0.112593861960281,0.09392758338796463,0.0026416456554290064,0.06355852213988002,0.061239264858282676,0.09181882298266993,-0.03827273048069694,0.06203639414261781,-0.05546563649320305,-0.10789254378741439,-0.07712932548545165,0.007342958768725135,-0.053085158074279916,-0.034914988579704,-0.048983594342507916,0.040129769263424264,-0.07889517857555735,-0.06369649028683698,-0.07165354080096858,0.003796840117144182,0.010475827502013767,-0.01974979034717848,-0.0348278414108579,-0.017640071378425045,-0.09375401759354295,0.040895760738422944,-0.01783388492413268,0.0022159425895821806,-0.029034080838719348,-0.01985996894923486,-0.07318918592136522,-0.04291625320630386,-0.05431109529652527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.06681337642552246,0.595422761935397,0.03266900809821979,0.34045279932114053,0.04180040261315662,0.6090559646114477,0.013764824645194731,0.10433566903138797,0.029004222566532182,-0.042067615395584956,0.02092530625043325
VTA_R,,,,,,,,,,,,,,,,,,,,,,,0.12562033286493202,-0.002953674700175799,0.07224240942373723,-0.0781858370111332,,,0.02868224117474452,-0.08121011341458229,,,,,,,,,-0.026132675333474395,0.0058944400649225,-0.04522917734659394,-0.0009020695234224837,0.06833080519783093,0.00391998397143091,,-0.03277723245112239,,,-0.05310676136831099,-0.10994189397453372,,,0.11839985997286664,0.027920202121384612,0.06184594953736913,0.0070638053517416985,0.026293867041915116,0.0003654053228454661,,,,,,,,,,,-0.023363766769529747,-0.04847819993915591,,,,,,,,,,,-0.023363766769528036,-0.07413782494779796,0.07088122931622945,-0.0013609551062219905,0.052785007991592074,-0.04267110831019699,0.02815113157040482,0.02090158901973825,0.05839700205242254,-0.07512446254295978,-0.09285202611585602,-0.06527541974380918,-0.0386737338504826,-0.08856336337499908,-0.06286513415087368,-0.03939398458935687,-0.05285381808270687,-0.08159666830047345,0.02146919808202921,-0.09949913774394671,0.02696101918102591,-0.08635260033747579,0.03824728378135027,-0.008365119276132484,0.06409104674438817,0.008708984525898196,0.016910037679450648,-0.017105656936903166,-0.038598823811093,0.08398444693857844,-0.0649561672460017,-0.06874333930988033,0.02128626855281594,-0.050363556235604096,-0.04537390546077343,-0.052084160344005884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06681337642552246,1.0,-0.04363561174659251,0.6046571048464665,-0.034710479525370284,0.35090180158185047,0.1224458083256758,0.6826118991089561,-0.06129516643519465,0.05464111526132096,0.026023969409310607,-0.06633309090795865
SN_pc_L,,,,,,,,,,,,,,,,,,,,,,,0.25858322031422315,-0.16000992908332262,0.18225915848305055,0.013721960051761115,,,0.09131722996887086,0.12214999968004814,,,,,,,,,0.1770773663210164,0.04800300690078281,0.18889697826935015,0.21517083216504115,0.12991357242867643,0.06626222787205104,,0.06301467558146455,,,-0.01715362226654149,0.02135671713361838,,,0.07077852721322195,-0.061022224622856176,0.026912780137017697,-0.012723954936796853,0.13902502801099859,0.25764609506168834,,,,,,,,,,,0.0588531931398392,-0.05258979702006752,,,,,,,,,,,0.05087114883575563,-0.018265210771579637,0.15602231257552143,0.08396052673522277,0.15548134781280942,0.03518774356451314,0.2907654388630288,0.26806897680986885,0.2478278366286335,0.14987447700721085,0.03153531338401078,-0.015038552112500773,-0.004209984030639578,-0.07100559669268264,0.06157110935231951,0.09627696268500599,0.00368096057088812,0.0817859663757448,-0.03453248044765596,-0.023553701015917812,0.04980090413885091,-0.10849465383106477,0.18930570198591876,-0.08684723351789926,-0.08711619561088131,0.07499502098988779,-0.22489822394447553,-0.03162904288919729,0.08674367539907933,0.04128846294861184,0.148741206663852,-0.050083808704279136,-0.15586787928765708,-0.11169429538232281,-0.07709575063272855,-0.13532430422671887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595422761935397,-0.04363561174659251,1.0,0.03072486130389096,0.8175823022590997,0.05973680902889654,0.5548044631077358,-0.038084669280317715,0.12951309060282695,0.11202010841158716,-0.09507746691991563,-0.028020879632679924
SN_pc_R,,,,,,,,,,,,,,,,,,,,,,,0.09802848060693609,0.03718024941243937,0.05146883122464798,-0.037015284609037004,,,0.12045639330700891,0.021549782466074842,,,,,,,,,0.09662913508715677,0.07567822716816751,0.05941806632515077,0.1550986717086526,0.16434081023455863,0.12399176153233633,,-0.10794165258887045,,,0.030315252030563913,-0.09843180702720841,,,0.0945084623538482,0.051559510460069916,0.048033542342065444,0.020835901353053646,0.05675695184516356,0.070069092712665,,,,,,,,,,,-0.08924537280622474,-0.07511093088988467,,,,,,,,,,,0.0007192402638735112,-0.022980294758674847,0.07994507389912511,0.06600731272546978,0.16595032145576255,0.01599829787778097,0.0530064334123433,0.06805537067706588,0.09305228527877171,0.02089604947706276,-0.1434825257661161,-0.08228815936560216,-0.08108924419555526,-0.1396332230951411,0.023201938304850855,-0.02110804184094088,-0.010199992909230751,-0.04941131625732575,-2.492406873158818e-05,-0.11159897572188422,-0.0559225021094788,-0.18832878703972963,-0.01620935854588833,-0.14015511403909348,0.08716719449914592,-0.09466301662394888,-0.045105029908464794,-0.0679693383726693,-0.14072148147966632,-0.016051829771557863,-0.13130914675625907,-0.14842872504411608,-0.10626041549961573,-0.15199355522376545,-0.14562987562787919,-0.12641812676362407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03266900809821979,0.6046571048464665,0.03072486130389096,1.0,0.036516548560105645,0.7822845544321052,0.13803715034147082,0.6869457458708663,0.009598032564561399,-0.04752532321379751,-0.04296290042195853,-0.045625541435627186
SN_pr_L,,,,,,,,,,,,,,,,,,,,,,,0.3688684809154599,-0.3854627279205066,0.34810236982116677,0.13640893572891222,,,0.0355346378529891,0.18660840571717113,,,,,,,,,0.2296511173495437,0.0898587966370768,0.27945522579553383,0.3048751816672199,0.1816956709009958,0.06605591766162726,,0.015442604582629199,,,0.07091046695193769,0.06214395778587513,,,0.023697430328024027,-0.06766438432644065,0.012178678493460845,0.03155466968406711,0.2842258104571433,0.3826444006979558,,,,,,,,,,,0.06524107925376174,-0.05014378161232769,,,,,,,,,,,-0.0016500157479042213,-0.013336288288821434,0.16228763621945136,0.041790930572605335,0.14294570087608865,0.025575752748609307,0.46297389507237935,0.35689426031882004,0.4017959466364638,0.3033420976516424,0.04448297795699188,0.11706612498269493,0.14241724973667008,0.038829985611597256,0.10543577435560203,0.27996990931115057,0.03317664393825832,0.2646079886732945,-0.03143584546326704,0.1370163851617989,0.06951796702541874,-0.03865941799307503,0.3646849780760449,-0.12971748132007235,-0.17519696897745726,0.23177054744573058,-0.38063090326141624,0.11737979082287353,0.1990429738669501,0.14375934232091503,0.29681335087287686,0.061417668097068986,-0.17115273824376903,-0.02092906437915104,0.005895881321315143,-0.05202820553216945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34045279932114053,-0.034710479525370284,0.8175823022590997,0.036516548560105645,1.0,0.09130675189342298,0.33332651210548214,-0.03681065393622073,0.11843903805562161,0.18319983486041178,-0.11608414156861091,0.04254143865051355
SN_pr_R,,,,,,,,,,,,,,,,,,,,,,,0.15223238515243273,-0.009682877724308035,0.1272800067137107,-0.030840301741644587,,,0.15357710342743489,0.06826261557890713,,,,,,,,,0.16832174994940785,0.14447253748692024,0.15503376492030205,0.21958963257212785,0.25638258303262057,0.17643904350058132,,-0.10368188737030852,,,0.026161501864648155,-0.07002651018507543,,,0.012531536677321318,0.06283033114372036,-0.0015376464472921189,-0.015813802144368644,0.06748273279169208,0.11622136720899129,,,,,,,,,,,-0.08131484888883683,-0.050054082178186514,,,,,,,,,,,-0.0026538522349849538,-0.02882701082774145,0.10036607657805488,0.06445263493480087,0.2585983631978744,0.006729401318373179,0.10824356896208628,0.12036513358873605,0.17233431038366778,0.07084130612109282,-0.16504764043469408,-0.09738418981227798,-0.10199681636133698,-0.1813439909586413,0.04109154432097205,-0.009725571266033734,-0.009088592652077284,-0.00024530465274385735,-0.04789987148790137,-0.10611880546165145,-0.09619110121237054,-0.24303102657727382,0.017457771509390436,-0.1801422194440617,0.0786453900519979,-0.11275439976432185,-0.10545110769451692,-0.082640216631226,-0.17442100852957299,-0.08402034735001887,-0.1320677590461325,-0.1684288962643413,-0.19547513909821806,-0.2166684256184236,-0.17485610902192167,-0.15138806271458527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04180040261315662,0.35090180158185047,0.05973680902889654,0.7822845544321052,0.09130675189342298,1.0,0.12279011286195085,0.4129259381121842,0.060680430892778185,-0.05697159453289125,-0.04779067104250252,-0.03281535656097259
Red_N_L,,,,,,,,,,,,,,,,,,,,,,,0.27764550686654216,-0.0959913066152848,0.19178830333633726,-0.0951709392225085,,,0.16730732191340378,0.09390586802507013,,,,,,,,,0.14148968795244474,0.07871711808293268,0.14021488959744535,0.18628231902255396,0.19762328199129325,0.13265390501727536,,0.08658587258927505,,,-0.044808564131141454,-0.049196587374537436,,,0.04181798807314305,0.031189070997422918,0.09972396723760786,-0.02415016623580563,0.1550473575450155,0.18623956348881746,,,,,,,,,,,-0.016976217290634307,-0.04744878871408663,,,,,,,,,,,0.005941409156372754,0.062013005561610185,0.20493933101531378,0.15936404752337388,0.21434473252218875,-0.035735928271663754,0.294295887872507,0.21091434929973168,0.24838038291893214,0.024685088534904677,0.10741994619266229,-0.11414326693443112,-0.0549330562084571,-0.1534895647448225,-0.06604700005053775,-0.018964051635438295,-0.047742625517773904,-0.06578644144201422,0.09102001755867616,-0.13997877805713005,0.05596007820048212,-0.13670947400753627,0.16175199306115562,-0.035168450897351156,-0.11473919194115592,0.05360974559516309,-0.07603485706348954,-0.098224232574876,0.0704380430889222,0.021854568854127395,0.049844697133807944,-0.09126779042682728,-0.14695804637448734,-0.13064687067380049,-0.12637996768261556,-0.14501673768326484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6090559646114477,0.1224458083256758,0.5548044631077358,0.13803715034147082,0.33332651210548214,0.12279011286195085,1.0,0.09130352892660354,0.10563499665020262,0.15414936014379257,0.1340694475365195,-0.038780213499924526
Red_N_R,,,,,,,,,,,,,,,,,,,,,,,0.02872588828540163,-0.02411947702133477,-0.0577902891899081,0.06071909557113556,,,0.08416001147773607,0.03146772700886933,,,,,,,,,0.026073819715346877,0.03306273247405342,-0.044930726881994856,0.1190855158392279,0.037694404698302354,0.030090877691742478,,-0.040127672585228834,,,0.021700281086529938,-0.03936155759359492,,,0.08592613368333826,0.07425057395088017,0.09080879824853307,0.06627629886471689,0.1503108035235903,0.031956096697139356,,,,,,,,,,,-0.03134201725744166,-0.012207497372543974,,,,,,,,,,,-0.05181982791933285,-0.003000718813101819,-0.07087883742598058,-0.0326989142742248,0.11259905284343552,-0.015513721244365649,0.027176334435477314,0.07678621011001889,0.12068713667755322,0.10103542745027004,-0.20534848016797053,0.10922491973049678,0.03361028096364443,0.06014925359766671,0.01759121403579552,0.10992677502849645,0.0874000415710331,0.12242082008950206,-0.043186692449780975,0.08522894685632437,-0.005490679141683544,-0.03915356142507105,-0.020740862714665024,-0.19031861638232764,0.04769500666049047,-0.09874845265838549,-0.10857470021636095,0.1328595162413625,-0.11748086253484301,0.028527832630659316,-0.08322196135004266,-0.06684103130752148,0.022645056549936485,-0.0019150592684656848,0.017130085390581622,0.026020966498573668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013764824645194731,0.6826118991089561,-0.038084669280317715,0.6869457458708663,-0.03681065393622073,0.4129259381121842,0.09130352892660354,1.0,0.02262428358883203,-0.1470748590011249,0.13559425809390055,-0.08544878158557356
LC_L,,,,,,,,,,,,,,,,,,,,,,,0.10793332020943162,0.005396149754581755,-0.08012774521923784,0.01839728026283305,,,0.20644902560327322,0.17005765794133398,,,,,,,,,0.19403684966268359,0.15124129521164478,0.23223116086860915,0.34749285734037905,0.16450288255839088,0.21596709400205108,,-0.029190292854500234,,,0.08493216419641987,0.03875430846596692,,,0.09801438248797369,0.01036733350829726,0.0366998848590298,0.003380982378893878,0.16249769713077392,0.2518659543942316,,,,,,,,,,,0.09318817049274808,0.03825773693795982,,,,,,,,,,,0.011824231038565192,0.009643773699246825,0.029166213183117524,0.26208549862403835,0.12652446386837873,0.18145415781921728,0.1482085353748632,0.21195570169361475,0.20029466424272743,0.1950139089350761,-0.15923570050312472,-0.01947941547868901,-0.10686611527443049,-0.07302213234876198,0.18883998475370872,0.06905445887512611,0.1973686169155936,0.157484299116334,-0.0010357904432368107,0.027743666988709625,-0.08739361071336994,-0.21990314362982988,-0.022304147979074363,-0.2857893132516896,0.13681808408368518,-0.19426973118726892,-0.16355372100031604,-0.03627321973348195,-0.07806415692155759,-0.14702587252337254,-0.054626172414576554,-0.12643662536628508,-0.29821240425015916,-0.26459957259411543,-0.20764390350555445,-0.14329772009427444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10433566903138797,-0.06129516643519465,0.12951309060282695,0.009598032564561399,0.11843903805562161,0.060680430892778185,0.10563499665020262,0.02262428358883203,1.0,-0.22658992317388776,-0.013281107357698947,0.23581977691744124
LC_R,,,,,,,,,,,,,,,,,,,,,,,0.41280331933635883,-0.33285904400459526,0.5002982163295225,-0.21921625433588535,,,-0.1616424301628218,-0.2046841031848669,,,,,,,,,-0.020122545622826848,-0.09972973412710869,0.12127748238205512,-0.12133224584621624,0.08072852386794555,-0.15868108331542344,,-0.10082661329826074,,,-0.009423369462516661,-0.03995605179840009,,,-0.05176873994755879,-0.038121630899029445,0.05569774909173268,-0.03269225655663185,0.04154934052380256,0.22520117576538537,,,,,,,,,,,-0.06744969586944072,-0.02749251982927071,,,,,,,,,,,-0.006942857804562453,-0.04864073234012405,0.4657959201623464,-0.061663537562535495,-0.06510775867085573,-0.10363218399887533,0.44478208746346404,0.19711032708913206,0.0964338881307702,-0.008725976242857755,0.5842930726779744,-0.07146590750364562,0.2243816947302327,-0.010318766607740679,0.0843502877514748,0.051716179237333314,-0.31245411849580657,-0.18774913347029254,0.4082959801029174,-0.1212990416747789,0.17795954036663808,0.2738841653308034,0.4624103897449347,0.6366504620494033,-0.3839210569155591,0.7150969623170006,0.21554606364442042,-0.03714794521070337,0.6007424643236763,0.4067616598031809,0.5143870487349357,0.40525566426619536,0.17872664420029025,0.29966431758159856,0.2418372330608501,0.049032096125684994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029004222566532182,0.05464111526132096,0.11202010841158716,-0.04752532321379751,0.18319983486041178,-0.05697159453289125,0.15414936014379257,-0.1470748590011249,-0.22658992317388776,1.0,-0.05966644713547273,0.05999337082978092
Raphe_D,,,,,,,,,,,,,,,,,,,,,,,-0.09576035476708898,-0.02259558813474994,-0.07336843227363492,0.053322856585009404,,,-0.0694163510372523,0.027441392410479885,,,,,,,,,-0.03589055876896479,-0.04648113544729209,-0.12946060198989948,-0.04890763938833548,-0.08224304358716146,-0.04770026725690883,,-0.0004850889911359756,,,-0.029757133804671723,0.0029040977957069188,,,0.03827953694957343,0.03774610870671724,0.15138668951469916,-0.008161693112026103,0.1292813646309823,-0.03126112403530868,,,,,,,,,,,-0.038623055333178405,0.039852062189314405,,,,,,,,,,,0.04472537978535871,-0.0007104601586246305,-0.13381380921738636,-0.08810589882406872,-0.028374161414849934,-0.01058359321531108,-0.04545211341399019,-0.06567993274985773,0.01120972456375798,0.10147142865517099,-0.044072399112706814,0.19311691403775555,0.13254596471140012,0.18301865947671697,-0.10609814047881658,0.08190982466854269,0.04599076737005759,0.13901410673603407,0.008233042514316022,0.18313298501814015,0.06948262423744583,0.14470310848097467,-0.010312430208172943,-0.035458157416178845,-0.08002974686160096,0.007495532947625844,-0.047700257973935595,0.15753869680466195,-0.04182209013910343,-0.0382276029643478,0.019890593249824406,0.05752754265491691,0.09480454688954086,0.10563723564643805,0.1447646029346078,0.19329805745814546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042067615395584956,0.026023969409310607,-0.09507746691991563,-0.04296290042195853,-0.11608414156861091,-0.04779067104250252,0.1340694475365195,0.13559425809390055,-0.013281107357698947,-0.05966644713547273,1.0,0.0035098398682738385
Raphe_M,,,,,,,,,,,,,,,,,,,,,,,0.02323231173792225,-0.08647322113154135,0.07921031313874721,0.08771227420544238,,,-0.06305626100589565,0.043924108221315435,,,,,,,,,0.019111830815675426,-0.018017028585077283,0.09384579487014397,0.05627935208736571,0.0782452891381652,-0.0026570164941162747,,-0.06127262936065437,,,0.09341007194300026,0.028827300958538787,,,-0.03860080229016771,-0.012565493811356125,0.07607456583630232,-0.04602484048108791,0.06597214948624819,0.115272069135315,,,,,,,,,,,0.053629365529506416,0.05312632870531915,,,,,,,,,,,-0.06504955858494227,0.002098361019793515,0.09248015341090932,-0.054578153740742076,-0.062497938434440015,0.08551655456160702,0.09118621869313867,0.013977099001883929,0.05425417629459796,0.08391854030609051,0.09138538892793407,0.04434820022622691,0.03311601322973382,0.04034199588683107,0.06873074040133602,0.11808363707547943,0.08764132384875203,0.07918330139899238,0.08365712003454334,0.060208565987390404,-0.039879493841028936,0.011358295375468752,0.05913303896649673,-0.014893897504283002,-0.04163715161434393,0.06942053333586427,-0.005901895340270295,0.009175905505206776,0.12625641154721295,0.051928829751228554,0.061804248058458036,0.04322099727887987,-0.0125864932467315,0.011806818323179851,0.018450533952800195,0.006413761300540278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02092530625043325,-0.06633309090795865,-0.028020879632679924,-0.045625541435627186,0.04254143865051355,-0.03281535656097259,-0.038780213499924526,-0.08544878158557356,0.23581977691744124,0.05999337082978092,0.0035098398682738385,1.0
