,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
SupraMarginal_L,,,,,,,,,,,0.1627850352538555,,-0.040390904779674296,,,,-0.060746500533602865,0.23596642617572072,,,,,0.161422930448187,0.11461508776435869,0.18752794986003216,0.10693503791844983,0.29894664351075734,,0.2704812034793383,0.2083109665214215,-0.029819447025478823,,0.30292435752489577,0.20257911254738786,,,-0.00599394122404732,-0.020241037445980537,0.3403264566906713,0.30500627796070706,0.32774848486383146,0.1704503988439545,-0.03787984251853559,0.27976904876335146,0.16404886124316886,0.3093110698597925,-0.047528375081589115,,0.25546418407096577,0.28953931606775346,,,0.3206318692563693,,0.0883710554121874,-0.03289758169145139,0.2803910826267378,0.2512887282270407,0.08551876140676602,,,,,,1.0,,0.2752367684420482,,-0.00150853594322929,0.31342942921648553,,,,,-0.05769330816171981,0.22647253369878004,0.1982113225934417,,0.007624109155785721,,0.11652476186364337,0.23560562733199963,0.23253686289555828,0.2637872784926148,0.24953782005625239,0.11087367125337413,0.20380923112603025,0.27474400514097486,0.2996892543917263,0.29620929575954086,0.26071339017227646,-0.08930064585631829,0.07760817202836316,0.2505560123611905,0.2681147211143048,0.3244448918183209,0.294594702637468,0.2049535942141641,0.23432545394878745,0.10580302271904028,0.29318157367926945,0.2829483228157739,0.2960056165848445,0.26264578388360804,0.3040962636370427,0.30444466540389703,0.27331962250714786,-0.1446652591539888,0.28191610798360817,0.2830192723468549,0.23144044432059038,-0.07087657147039494,-0.12867012838945208,-0.11620730681465882,0.18361045387092934,0.2569958874905666,,,,,-0.07807757734307293,0.006004832918800849,-0.06547671236333343,0.14126371327717732,0.06700099084811452,0.13412096294239345,-0.10184671781043317,0.014548440744381323,-0.059457253488554476,,-0.09920883937716643,0.039798195113150824,-0.03865597400797368,,0.0694737653613148,0.2982923470392544,-0.007166570465689015,0.048437555539867075,0.022966977975891666,0.15305480274833178,-0.23192765831265957,-0.008246062922214071,-0.07578057201396605,0.007451379717358648,0.05004024327687634,,,,,,,,0.035344676307089616,0.11193127735429592,0.304015000768597,0.3025947615131981,0.3155937416817746,0.20731312009629901,0.09224709182511996,0.07010979984167823,0.22978695991689557,0.04428896327377576,0.29881727437943983,0.2827709301071495,0.21441799523082555,0.07007304893173417
SupraMarginal_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angular_L,,,,,,,,,,,0.03928832475176992,,0.04804276958133166,,,,-0.11088670499197048,0.21198743485349011,,,,,0.0889884078142074,0.1321207476001728,0.14593372104532001,0.02261617145140474,0.19973823371681484,,0.23489012128267683,0.1882618939113184,-0.13456679341079963,,0.2724279566045579,0.17325047285861636,,,-0.029088487593939744,-0.03403758093561593,0.2361668835789189,0.22195967757308588,0.2727964027155843,0.20294844222066818,-0.02106119007623859,0.16594107094611354,0.07120008072895397,0.23837627916291232,0.09321975279791007,,0.16105897919844755,0.19056629673091668,,,0.17856036278683288,,0.057142061704410566,0.0042945039405586785,0.20580866947465887,0.2191045712141004,0.033967431821323356,,,,,,0.2752367684420482,,1.0,,-0.14668862612487232,0.2315851572682347,,,,,-0.11762150894089266,0.12322255167760615,0.17662760787607543,,0.06633565320626868,,0.06439744944263538,0.18238894864319005,0.21948851601422065,0.22167184410760718,0.27788373638059755,0.08548444024645793,0.18115021200685955,0.2445386756796877,0.2599318925729041,0.2555775180107054,0.18940947938333014,-0.017300373356650432,-0.10910366194677854,0.15218678573396063,0.16623500311939673,0.1953752160587021,0.21463590085831905,0.1287628854048574,0.20391382276580322,0.053063650814643766,0.18676070849405435,0.21229183408734828,0.15090553510378418,0.2242866513915632,0.1913921469557033,0.22397167969144446,0.20689781032744822,-0.0466450261915059,0.25804168916635284,0.18433482399184226,0.17676331036601042,-0.07082809367498857,-0.08926311762819275,-0.16880923615050858,0.07825393764073361,0.19559289670133412,,,,,-0.09649848464325664,0.0007828897588360694,-0.04873661246088147,0.1702801681935997,0.07012951157673197,0.15075747466084538,-0.08046007256018865,0.038994586797083036,-0.0199427407579621,,0.007567614605986704,-0.0006575855478827018,-0.036902165901337144,,0.10568899039106565,0.24412580510484194,0.08921251568706627,0.11330518161704295,0.11747110321255022,0.12342366175420096,-0.13484378229813046,0.019251220148183146,-0.10021413214881067,0.02451610885397655,0.0380482050611567,,,,,,,,-0.02313365419189774,0.1474158979782848,0.17395187694555433,0.16317623043219445,0.13555934127424768,0.11166283898454696,0.018994531223158154,0.05208098758534134,0.11845750407464811,0.03207786689751194,0.24657260088356706,0.19757249827693327,0.1064215620355544,0.16010845469129903
Angular_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precuneus_L,,,,,,,,,,,-0.05692307663320717,,-0.06387522442394929,,,,0.288552094262299,-0.3139230050796471,,,,,0.03831582131881561,0.016269690999747722,-0.018855065757607918,0.0922311381198246,-0.31378923510933293,,-0.2333966269587151,-0.2043162887469147,0.20615339629472548,,-0.24971111357644343,-0.2939707695110425,,,0.4914801164610758,0.11257564483718839,-0.13205432986032203,-0.2274553905402044,-0.22490988188018643,-0.026082010167099004,0.21866102936964368,-0.08354022684835083,0.342887870902745,-0.2960846485524123,-0.006310139226250277,,-0.22244753332727094,-0.2900717076773353,,,-0.2813733526740199,,-0.06915219875370678,-0.1209991269929571,-0.24811902608043912,-0.15138204743321748,0.05342640851592513,,,,,,-0.00150853594322929,,-0.14668862612487232,,1.0,-0.2730538913701702,,,,,0.15229411219618136,-0.2134366130122745,-0.05343659395344553,,-0.0044702499019398855,,0.04902298428699394,-0.15439500352448024,-0.16500417746312346,-0.30500075159544515,-0.11924910929242567,0.015788576811985255,-0.21119713139616875,-0.2862617223301836,-0.20075373585466189,-0.2749737278655533,-0.26609242291247975,-0.13682695320702587,-0.0835809441601778,-0.25684427670455534,-0.2831530990747954,-0.24672386968473875,-0.29611865135532484,-0.28458912942685644,-0.30337740248044137,-0.17982966883159496,-0.3081115349700923,-0.2954830456729165,-0.28820528388548444,-0.2923239401004152,-0.29589588077500745,-0.3288260582996883,-0.28220395346706745,0.22525935254089363,-0.30202247913077074,-0.24243808983999182,-0.2607897129715693,-0.013299419185760839,0.013916244799512992,0.07767798106133955,-0.23371324730784857,-0.2492263454249015,,,,,0.1323136861531133,-0.1647126515518561,0.20143858343651422,-0.12872059849650064,0.03863097512234835,-0.17151863691793184,0.1790280431149872,-0.05750396956972275,0.00817737087634213,,0.14852225961813867,0.041146565502365694,0.01667188388376105,,-0.0854569242380424,-0.27962764075454677,0.07654676383577266,-0.10636858683413637,-0.08515497613187786,-0.10223754088572405,0.15561415816742122,-0.10612322518453476,0.1509144496085164,-0.0441755773923736,-0.03348174722199027,,,,,,,,0.14020861716963498,-0.19901823400232252,-0.30262848904467815,-0.2660964419825996,-0.15649970818007342,-0.2082531824526473,0.14076885826168659,-0.06055494313536633,-0.07294821103481622,0.010628685572360902,-0.28005568795204255,-0.19366114195524167,-0.162875644199873,-0.029017274054642613
Precuneus_R,,,,,,,,,,,0.28355248176280784,,0.039975775142291906,,,,-0.36836278776579673,0.7178250814093144,,,,,0.1830937958010319,0.19192480880178828,0.28418061124057437,0.042546206929615187,0.7026745066059782,,0.6766992070111126,0.5711501604872917,-0.4155234181677776,,0.7026549254621758,0.6734167608619996,,,-0.09409267982670784,0.03440595146274327,0.56492512236878,0.6666409427338309,0.712400024897438,0.22583713862806504,-0.28014124983394245,0.4814416747147838,0.13914554321392592,0.8325341365724249,0.15415167027647955,,0.6763844706750168,0.7552319274619669,,,0.7304731941030951,,0.08691152254260223,-0.007925299128223779,0.6508601689506949,0.43618064157506004,0.018147125491518184,,,,,,0.31342942921648553,,0.2315851572682347,,-0.2730538913701702,1.0,,,,,-0.2232114120456409,0.5114229010813608,0.2953680414403589,,-0.01861950593873235,,0.13606792173821045,0.5030335938873414,0.5822730706414325,0.7003314928480229,0.4958604691685612,0.1493253660646158,0.46692430778286925,0.6267378757139704,0.6913319946554303,0.7311388073093117,0.699391680763615,-0.003343538145942891,0.1937263170067915,0.6244040725855317,0.6922149865658666,0.7409802798900263,0.7586138010274055,0.6021052493861501,0.7203875928251054,0.22462440751155083,0.7276594550398943,0.7375370365380333,0.6637544566114579,0.7380166370382483,0.7456615571617622,0.7559458726752486,0.7515215338077613,-0.5096891886539491,0.7319505063065358,0.7235494160303573,0.6610923182818855,-0.1371490857633536,-0.22836317837635467,-0.24285869175902797,0.48050532214306213,0.5898446693218167,,,,,-0.34098269858126795,0.22899282678203103,-0.28158674076352996,0.38662646624821867,-0.024405696802585166,0.29699083828797546,-0.2983789957528969,0.09054028805693991,-0.03589097352888884,,-0.25029094632615206,0.041054335296895526,-0.09545541857336337,,0.3004759219597608,0.6821750385748022,0.009538941622824251,0.09641604651967135,0.24037295627419542,0.2832916004300276,-0.36850561215395167,0.07945278197644155,-0.305901348688097,0.09024240404885668,-0.03191451668958028,,,,,,,,-0.07505983930246221,0.4464851949731044,0.6962729788828416,0.6415606099811126,0.5520160362604212,0.4852957214703222,-0.07823524891888341,0.2887423746610356,0.3717720122234928,-0.016889185478951373,0.7445269878503797,0.6665393351414143,0.42724788012036136,0.06311002133711217
Paracentral_Lobule_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paracentral_Lobule_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caudate_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caudate_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Putamen_L,,,,,,,,,,,-0.10129060588404985,,0.053213553322379564,,,,0.39664428094932325,-0.3669095367842437,,,,,0.11011861434887392,0.07979426052746134,-0.09555396545278003,0.1816791173274544,-0.3235254361178869,,-0.3218719192228677,-0.267152068533657,0.2297305125996925,,-0.22129673586682594,-0.32820636983616835,,,0.0958615747799408,0.12284339163835124,-0.18741171258077952,-0.2111022982255513,-0.21188209950714765,0.15402064426039114,0.4033812172373234,0.005263969904880253,0.030026813533412182,-0.3252212400415952,-0.03755656481478185,,-0.3264952894513049,-0.3836521069689206,,,-0.33231548456509435,,-0.045099366008539726,-0.053099519832615405,-0.2749985483780138,-0.1537257100944825,0.0019229536169230869,,,,,,-0.05769330816171981,,-0.11762150894089266,,0.15229411219618136,-0.2232114120456409,,,,,1.0,-0.1865732314139777,0.2525505015643005,,-0.020073751911127098,,0.1050700176507093,-0.1821345997350633,-0.23920935706731464,-0.3437504615179491,-0.18976053141908014,0.028735362640253254,-0.2650679459739973,-0.2832090160336097,-0.25628971249618626,-0.32734465403109714,-0.346459984975128,-0.1127288127617205,-0.07727329735124418,-0.3317363379113566,-0.31777029634904996,-0.29892234728221634,-0.3770090024988837,-0.3400605194477225,-0.4014907853123558,-0.2283034178485598,-0.3983929548130391,-0.40122840662484194,-0.3047720005382587,-0.39264263993092446,-0.348207422943321,-0.3678546534973807,-0.3583739428924267,0.31690475563410064,-0.34188690601169214,-0.31390919347795126,-0.3332302262741543,0.042690580370115465,0.08252016338748173,0.11464781305117479,-0.27796161089579624,-0.29263508143142025,,,,,0.23955668552079193,-0.103865470517891,0.29508295315435135,-0.2668404027638292,0.11418577084557323,-0.093228365009474,0.19083776100784608,-0.14120556258481967,0.1278511932102854,,0.14605989137082093,-0.042334357696283395,0.09908057119699412,,-0.18291615818560653,-0.2899872062966532,-0.04624564307596955,-0.021176612265564106,-0.2645710014335394,-0.11083391258830722,0.017755714730288533,-0.017135689663203148,0.14630973911872938,-0.12215281093472634,-0.07232375362832148,,,,,,,,0.19947945106622017,-0.256830909539472,-0.2767080629330483,-0.32531325280934736,-0.1796844055884998,-0.3241497322083865,0.20469796134183862,-0.17956038651974454,-0.05243492120583184,-0.021616733240768283,-0.36284644089276347,-0.32722957029981325,-0.1539395054424791,0.1631349664717525
Putamen_R,,,,,,,,,,,0.2991696510600835,,-0.0016009008871103998,,,,-0.2384660243319388,0.5253419527821968,,,,,0.17045903491520784,0.0863440497757175,0.12168774182127462,0.2532908951289287,0.5828007539291501,,0.49050212195358933,0.4378436695393466,-0.18264041758006602,,0.5693978794023199,0.5487449814887094,,,-0.09074412516535182,0.036620609939247234,0.41356964265410046,0.6684154388487898,0.6105014286352538,0.11686074097310785,-0.3497573064258975,0.5303083867747259,0.11487316153644765,0.5819720149047025,0.06160588527483499,,0.657044663063797,0.6100485991967245,,,0.6354108759528732,,0.08924567622790909,0.027459106090912358,0.6397794136450203,0.24368856371277525,-0.0009195485468845682,,,,,,0.22647253369878004,,0.12322255167760615,,-0.2134366130122745,0.5114229010813608,,,,,-0.1865732314139777,1.0,0.26187430058540406,,-0.04767241115152057,,0.1575779298778422,0.4400585046942582,0.3676648991124172,0.5701430236131133,0.4517895839082365,0.22570842948072078,0.3639714693207599,0.46662545348342305,0.5503617365301766,0.5900536800920693,0.6155047052039887,0.046250036003178105,0.2137596329499934,0.6558972993609651,0.6978802075615808,0.6824871887373773,0.6807665973886096,0.4587399072223695,0.587512847363992,0.22683549360282945,0.5432032035496734,0.6350580778261904,0.5869835663724094,0.5826377282221511,0.6364533919390563,0.6204762463328666,0.6072970428899297,-0.5819535833737111,0.5968350655724072,0.628279764995039,0.538783606005505,-0.16930319482572637,-0.291966682950175,-0.18495240457404616,0.41100356668822585,0.5464869895347022,,,,,-0.37628786043948637,0.12230492465948041,-0.38316927502475034,0.2052621541826306,-0.07498171796078791,0.15002744674882168,-0.3074521050544648,-0.051526522797362806,-0.02757826627265628,,-0.14117919302069973,0.1019326901212723,-0.06338351726394163,,0.2753646460520955,0.6511562320663079,-0.07180611316353053,-0.07715072966536804,0.044912835965854055,0.08357473286383035,-0.3737250707555363,-0.09674257555349172,-0.2680560071678319,-0.03794959886641062,0.05780373394970868,,,,,,,,0.1237595779524979,0.12166401976554708,0.7056831487953317,0.6547278464816709,0.5319571608105176,0.45148124410027307,-0.12692124604179877,0.16179104868796335,0.36134982795200377,0.02853534507050826,0.6430308222730629,0.5550163547300216,0.5301966739056185,-0.09730084726733151
Pallidum_L,,,,,,,,,,,0.11441365558118452,,0.05923613393658276,,,,0.010853340944057288,0.2632551567447359,,,,,0.2499031399612321,0.26479631731696335,0.13409183581908943,0.24970859520546088,0.21466756168544038,,0.2308212418744565,0.2659250516041594,-0.1651654260316682,,0.34892205671370075,0.25372133103982664,,,0.033197583526786034,0.007716375635600375,0.2928630782445103,0.37264502349444545,0.3746154266277496,0.26035570677559194,0.03801043908898271,0.40453184925183117,0.11800269047373593,0.28147899791317077,0.0867885881474524,,0.28258114143172575,0.25703476928410096,,,0.32312673951570686,,-0.036538653785319224,-0.007907962165425384,0.3379617789095622,0.21705917574305578,0.02326088848446394,,,,,,0.1982113225934417,,0.17662760787607543,,-0.05343659395344553,0.2953680414403589,,,,,0.2525505015643005,0.26187430058540406,1.0,,-0.021578986530559112,,0.23710383478200944,0.25100349605086886,0.2945735378161328,0.28337464227868403,0.3647964601869909,0.17180363019288056,0.21349597580224747,0.25470366267857186,0.323578471828215,0.313903581851851,0.24796480269738586,-0.05235482448924592,0.04618967237206859,0.2467770981612712,0.2568063157196015,0.3235382184847127,0.2764550230733028,0.17424773134481975,0.21464085509609554,0.04423685207161942,0.20396882637940073,0.24733707234338329,0.22725982231222142,0.25487524585027393,0.25781540709059964,0.2820508237149502,0.292537696619013,-0.12725355797856658,0.2862637745704924,0.28734970336732724,0.175617772497681,-0.10726027572151188,-0.1188846233467285,-0.1196846178938336,0.1013471006980233,0.17342572830597186,,,,,-0.10313733637389781,0.11359607140933048,-0.0481419536340012,0.0871767291529758,0.08203428324884936,0.14981466619892306,-0.06940667648936737,-0.02570287435324115,0.016388463833318715,,-0.03174420606600051,0.06666260247128304,-0.04819647803473065,,0.21840663928409806,0.32147671232370995,0.0033331920333837988,0.043068154381853685,0.08255866476433668,0.0870469987547317,-0.17499657565198062,-0.05180802243980628,-0.08180630489856719,-0.06906747638536329,-0.0012617920522848094,,,,,,,,0.16900291503048026,0.12064569651109625,0.31434085336838496,0.2531521378371748,0.2592162987528777,0.14265379834905714,0.07309506654985283,0.08082644462843232,0.21881008025096774,0.008501807128750281,0.2664001163717545,0.2901886952772329,0.2704336863652758,0.08790800543179117
Pallidum_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heschl_L,,,,,,,,,,,-0.029565199830612218,,0.2371719041206868,,,,0.02640522841203873,0.012604920443325913,,,,,-0.0233006330087231,0.015939604311370772,0.04531746274867019,-0.05164063552267428,-0.05124870035063088,,-0.005139629175074287,0.009510759999604953,0.002340012422669094,,0.012188499108799778,-0.037523558337606025,,,-0.010493330976480099,0.0008166894065899882,-0.015301076767674553,-0.05477237503588758,-0.04083057652274883,-0.030702422039213105,0.028614225550621354,-0.060178016972346496,-0.005501230048975263,-0.03023036521421003,0.0702139891081316,,-0.040603904941139544,-0.017932168734962353,,,-0.035536140713296305,,-0.07640474802025826,0.04479422475216259,-0.049860099692148024,-0.08405599811084881,0.09628056657816156,,,,,,0.007624109155785721,,0.06633565320626868,,-0.0044702499019398855,-0.01861950593873235,,,,,-0.020073751911127098,-0.04767241115152057,-0.021578986530559112,,1.0,,0.23190053147214162,-0.09350837589606066,0.06350149235044852,-0.03916321751919028,0.05010538253711156,0.012313877319922074,-0.04024020798940319,-0.0729991241874231,-0.018769288350832206,-0.017355315424640524,-0.07242481657877925,0.06952315667611321,-0.013824234499656213,-0.04917358264648687,-0.05666748264061999,-0.017961475242273844,-0.04418252824132336,0.002896103626702232,-0.01651318988370274,0.026768790554150417,0.005221776914224977,-0.026192402536999528,-0.05260937189100563,-0.019291119238626822,-0.0645893573486098,-0.03746515249712327,-0.01380315936892919,0.05366640867185218,-0.010200602784299028,-0.009721744292041165,-0.012902428727279196,0.03579107412051431,-0.008052957803001007,-0.031948234731103746,-0.072875935424501,0.01970296398178672,,,,,0.0009064002594182901,-0.0019902149919912115,0.04743059797880336,0.019798914014929912,0.026095140298543124,-0.016325497792533557,0.06468063537807447,0.06895730905966899,-0.025935009180115834,,-0.0031298261098372184,-0.012773755948553508,-0.030693703803476538,,0.04298528822853755,-0.012158465429335059,0.10998864841415358,0.010233803884195224,0.06591864462878583,-0.007717003209774482,0.05211150534926796,0.025745946871121007,0.01791644161714251,-0.020843234485137366,-0.013889803283780143,,,,,,,,0.05502650787286758,0.030288700833273948,-0.03225377456514552,-0.031553202005202376,-0.046233478444375475,-0.021585040130189914,-0.0045279636549170115,0.04448506541966214,-0.0637778798214079,-0.06508287585585092,-0.04229317434817266,-0.01998701461627536,0.0006409698166616522,0.0836755744159408
Heschl_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temporal_Sup_L,,,,,,,,,,,0.009217211606163149,,0.40023492501677793,,,,0.025145596577418227,0.13829949178505951,,,,,0.09292298598148649,0.11527541973624318,0.15544338871436772,0.06794649612749387,0.18265394537675853,,0.19425008311929437,0.12938854799684088,-0.049076290367580024,,0.2573983457671649,0.11861304037476325,,,0.023837939115777366,-0.05617625394804527,0.1744425200932501,0.19864892201605683,0.2253506384654813,0.16106582438128364,0.03517974232402837,0.2217085352584965,0.061177276530826455,0.15149980957283465,0.06307238787831326,,0.17184215717587642,0.1436374711824595,,,0.18765510693698972,,0.0685934647324402,0.020240913560700312,0.16847054820946988,0.15990004932088464,0.22013572593094183,,,,,,0.11652476186364337,,0.06439744944263538,,0.04902298428699394,0.13606792173821045,,,,,0.1050700176507093,0.1575779298778422,0.23710383478200944,,0.23190053147214162,,1.0,0.022755408779317022,0.22153303926037926,0.13699012039255332,0.3030641295294527,0.11388917375405933,0.1444605369251768,0.17020607301564886,0.23359023293690864,0.19171327474235603,0.16594067102252186,-0.12661793127742418,-0.046489408298228715,0.18862916744259672,0.14938207055738853,0.17573083042315013,0.15308081326844103,0.08200133427329007,0.12023832401166588,0.025901295622864966,0.14188152956448924,0.18124833179336447,0.1112240092558,0.16499448066785075,0.14339708423229447,0.1620047728281466,0.2029403474859632,-0.053128339697032824,0.16720942910030917,0.1863117492531929,0.08827355455578956,-0.03787973145504184,-0.1329535229888504,-0.10140371927318884,0.044462184356911176,0.14616356990648585,,,,,-0.06864080723844024,-0.017097506994509553,-0.08694523556223537,0.0721584650044563,0.038824417511032376,0.07927385022637042,-0.0372812116460643,0.04954431590824403,0.11268991306916504,,0.019055376971955893,0.02907151908369277,0.011427920694975956,,0.0774621737633607,0.19682857952491012,0.08052462230987635,0.07575065151031832,0.03956424415826401,0.12520386920941054,-0.1369071380782653,0.07680607077025875,-0.014031275823142317,0.05772014631084786,-0.04511380762340409,,,,,,,,0.0429114153666428,0.08872638312607914,0.1618535943768744,0.1552685455057499,0.1563787678294407,0.08340962780588738,0.04841816301353862,0.03860236614089423,0.14716662333273128,0.04683934043255976,0.15781550243353976,0.172718727942032,0.12716172330310094,0.1328001125200846
